project,file_name,ground_truth,MoJoFM,MoJoFM-D,MovesAndJoins,MaxDistance,static,dynamic,class_names,class_terms,commits,contributors
everest,2_s_1_d_9_cn_0_ct_8_com_0_con.mdg2_s_1_d_9_cn_0_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,45,0,40,0
everest,2_s_7_d_1_cn_10_ct_0_com_0_con.mdg2_s_7_d_1_cn_10_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,5,50,0,0
everest,2_s_7_d_7_cn_1_ct_3_com_0_con.mdg2_s_7_d_7_cn_1_ct_3_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,35,35,5,15,0
everest,2_s_6_d_2_cn_8_ct_2_com_0_con.mdg2_s_6_d_2_cn_8_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,10,40,10,0
everest,2_s_5_d_2_cn_8_ct_3_com_0_con.mdg2_s_5_d_2_cn_8_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,10,40,15,0
everest,2_s_8_d_5_cn_4_ct_1_com_0_con.mdg2_s_8_d_5_cn_4_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,40,25,20,5,0
everest,2_s_12_d_1_cn_0_ct_5_com_0_con.mdg2_s_12_d_1_cn_0_ct_5_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,60,5,0,25,0
everest,2_s_1_d_0_cn_11_ct_6_com_0_con.mdg2_s_1_d_0_cn_11_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,0,55,30,0
everest,2_s_11_d_3_cn_0_ct_4_com_0_con.mdg2_s_11_d_3_cn_0_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,55,15,0,20,0
everest,2_s_4_d_1_cn_0_ct_13_com_0_con.mdg2_s_4_d_1_cn_0_ct_13_com_0_con.mdg.bunch,everest_5.rsf,66.66666666666667,50.0,3.0,9.0,10,20,5,0,65,0
everest,2_s_0_d_7_cn_5_ct_6_com_0_con.mdg2_s_0_d_7_cn_5_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,35,25,30,0
everest,2_s_4_d_9_cn_2_ct_3_com_0_con.mdg2_s_4_d_9_cn_2_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,45,10,15,0
everest,2_s_3_d_0_cn_2_ct_13_com_0_con.mdg2_s_3_d_0_cn_2_ct_13_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,0,10,65,0
everest,2_s_1_d_10_cn_3_ct_4_com_0_con.mdg2_s_1_d_10_cn_3_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,50,15,20,0
everest,2_s_3_d_5_cn_4_ct_6_com_0_con.mdg2_s_3_d_5_cn_4_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,25,20,30,0
everest,2_s_6_d_12_cn_0_ct_0_com_0_con.mdg2_s_6_d_12_cn_0_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,60,0,0,0
everest,2_s_9_d_3_cn_3_ct_3_com_0_con.mdg2_s_9_d_3_cn_3_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,45,15,15,15,0
everest,2_s_7_d_9_cn_2_ct_0_com_0_con.mdg2_s_7_d_9_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,45,10,0,0
everest,2_s_0_d_2_cn_14_ct_2_com_0_con.mdg2_s_0_d_2_cn_14_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,10,70,10,0
everest,2_s_2_d_5_cn_2_ct_9_com_0_con.mdg2_s_2_d_5_cn_2_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,25,10,45,0
everest,2_s_5_d_3_cn_7_ct_3_com_0_con.mdg2_s_5_d_3_cn_7_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,15,35,15,0
everest,2_s_6_d_3_cn_7_ct_2_com_0_con.mdg2_s_6_d_3_cn_7_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,15,35,10,0
everest,2_s_4_d_5_cn_0_ct_9_com_0_con.mdg2_s_4_d_5_cn_0_ct_9_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,20,25,0,45,0
everest,2_s_1_d_2_cn_12_ct_3_com_0_con.mdg2_s_1_d_2_cn_12_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,10,60,15,0
everest,2_s_10_d_2_cn_4_ct_2_com_0_con.mdg2_s_10_d_2_cn_4_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,50,10,20,10,0
everest,2_s_5_d_5_cn_6_ct_2_com_0_con.mdg2_s_5_d_5_cn_6_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,25,30,10,0
everest,2_s_6_d_1_cn_6_ct_5_com_0_con.mdg2_s_6_d_1_cn_6_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,5,30,25,0
everest,2_s_13_d_1_cn_3_ct_1_com_0_con.mdg2_s_13_d_1_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,65,5,15,5,0
everest,2_s_9_d_5_cn_2_ct_2_com_0_con.mdg2_s_9_d_5_cn_2_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,45,25,10,10,0
everest,2_s_4_d_10_cn_1_ct_3_com_0_con.mdg2_s_4_d_10_cn_1_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,50,5,15,0
everest,2_s_0_d_0_cn_3_ct_15_com_0_con.mdg2_s_0_d_0_cn_3_ct_15_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,0,15,75,0
everest,2_s_0_d_0_cn_10_ct_8_com_0_con.mdg2_s_0_d_0_cn_10_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,0,50,40,0
everest,2_s_3_d_3_cn_5_ct_7_com_0_con.mdg2_s_3_d_3_cn_5_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,15,25,35,0
everest,2_s_16_d_0_cn_0_ct_2_com_0_con.mdg2_s_16_d_0_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,80,0,0,10,0
everest,2_s_3_d_7_cn_5_ct_3_com_0_con.mdg2_s_3_d_7_cn_5_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,35,25,15,0
everest,2_s_3_d_1_cn_3_ct_11_com_0_con.mdg2_s_3_d_1_cn_3_ct_11_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,5,15,55,0
everest,2_s_9_d_1_cn_2_ct_6_com_0_con.mdg2_s_9_d_1_cn_2_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,45,5,10,30,0
everest,2_s_4_d_0_cn_13_ct_1_com_0_con.mdg2_s_4_d_0_cn_13_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,0,65,5,0
everest,2_s_6_d_5_cn_6_ct_1_com_0_con.mdg2_s_6_d_5_cn_6_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,25,30,5,0
everest,2_s_0_d_11_cn_6_ct_1_com_0_con.mdg2_s_0_d_11_cn_6_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,55,30,5,0
everest,2_s_13_d_0_cn_0_ct_5_com_0_con.mdg2_s_13_d_0_cn_0_ct_5_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,65,0,0,25,0
everest,2_s_2_d_9_cn_0_ct_7_com_0_con.mdg2_s_2_d_9_cn_0_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,45,0,35,0
everest,2_s_5_d_1_cn_6_ct_6_com_0_con.mdg2_s_5_d_1_cn_6_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,5,30,30,0
everest,2_s_1_d_5_cn_2_ct_10_com_0_con.mdg2_s_1_d_5_cn_2_ct_10_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,5,25,10,50,0
everest,2_s_0_d_8_cn_9_ct_1_com_0_con.mdg2_s_0_d_8_cn_9_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,40,45,5,0
everest,2_s_4_d_0_cn_0_ct_14_com_0_con.mdg2_s_4_d_0_cn_0_ct_14_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,0,0,70,0
everest,2_s_3_d_8_cn_3_ct_4_com_0_con.mdg2_s_3_d_8_cn_3_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,40,15,20,0
everest,2_s_5_d_8_cn_1_ct_4_com_0_con.mdg2_s_5_d_8_cn_1_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,40,5,20,0
everest,2_s_11_d_1_cn_3_ct_3_com_0_con.mdg2_s_11_d_1_cn_3_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,55,5,15,15,0
everest,2_s_7_d_4_cn_5_ct_2_com_0_con.mdg2_s_7_d_4_cn_5_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,20,25,10,0
everest,2_s_6_d_2_cn_2_ct_8_com_0_con.mdg2_s_6_d_2_cn_2_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,10,10,40,0
everest,2_s_5_d_2_cn_2_ct_9_com_0_con.mdg2_s_5_d_2_cn_2_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,10,10,45,0
everest,2_s_7_d_6_cn_4_ct_1_com_0_con.mdg2_s_7_d_6_cn_4_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,30,20,5,0
everest,2_s_1_d_5_cn_1_ct_11_com_0_con.mdg2_s_1_d_5_cn_1_ct_11_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,25,5,55,0
everest,2_s_12_d_2_cn_4_ct_0_com_0_con.mdg2_s_12_d_2_cn_4_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,60,10,20,0,0
everest,2_s_6_d_0_cn_3_ct_9_com_0_con.mdg2_s_6_d_0_cn_3_ct_9_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,0,15,45,0
everest,2_s_9_d_1_cn_8_ct_0_com_0_con.mdg2_s_9_d_1_cn_8_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,45,5,40,0,0
everest,2_s_11_d_0_cn_0_ct_7_com_0_con.mdg2_s_11_d_0_cn_0_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,55,0,0,35,0
everest,2_s_7_d_2_cn_4_ct_5_com_0_con.mdg2_s_7_d_2_cn_4_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,10,20,25,0
everest,2_s_12_d_4_cn_0_ct_2_com_0_con.mdg2_s_12_d_4_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,60,20,0,10,0
everest,2_s_7_d_0_cn_5_ct_6_com_0_con.mdg2_s_7_d_0_cn_5_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,0,25,30,0
everest,2_s_2_d_0_cn_11_ct_5_com_0_con.mdg2_s_2_d_0_cn_11_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,0,55,25,0
everest,2_s_0_d_8_cn_3_ct_7_com_0_con.mdg2_s_0_d_8_cn_3_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,40,15,35,0
everest,2_s_7_d_1_cn_0_ct_10_com_0_con.mdg2_s_7_d_1_cn_0_ct_10_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,5,0,50,0
everest,2_s_5_d_1_cn_11_ct_1_com_0_con.mdg2_s_5_d_1_cn_11_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,5,55,5,0
everest,2_s_0_d_1_cn_1_ct_16_com_0_con.mdg2_s_0_d_1_cn_1_ct_16_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,10,0,5,5,80,0
everest,2_s_8_d_4_cn_1_ct_5_com_0_con.mdg2_s_8_d_4_cn_1_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,40,20,5,25,0
everest,2_s_4_d_4_cn_5_ct_5_com_0_con.mdg2_s_4_d_4_cn_5_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,20,25,25,0
everest,2_s_3_d_6_cn_0_ct_9_com_0_con.mdg2_s_3_d_6_cn_0_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,30,0,45,0
everest,2_s_6_d_8_cn_1_ct_3_com_0_con.mdg2_s_6_d_8_cn_1_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,40,5,15,0
everest,2_s_10_d_1_cn_0_ct_7_com_0_con.mdg2_s_10_d_1_cn_0_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,50,5,0,35,0
everest,2_s_2_d_4_cn_7_ct_5_com_0_con.mdg2_s_2_d_4_cn_7_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,20,35,25,0
everest,2_s_7_d_10_cn_1_ct_0_com_0_con.mdg2_s_7_d_10_cn_1_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,35,50,5,0,0
everest,2_s_1_d_4_cn_0_ct_13_com_0_con.mdg2_s_1_d_4_cn_0_ct_13_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,20,0,65,0
everest,2_s_1_d_4_cn_7_ct_6_com_0_con.mdg2_s_1_d_4_cn_7_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,20,35,30,0
everest,2_s_8_d_6_cn_0_ct_4_com_0_con.mdg2_s_8_d_6_cn_0_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,40,30,0,20,0
everest,2_s_2_d_6_cn_10_ct_0_com_0_con.mdg2_s_2_d_6_cn_10_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,30,50,0,0
everest,2_s_0_d_12_cn_2_ct_4_com_0_con.mdg2_s_0_d_12_cn_2_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,60,10,20,0
everest,2_s_2_d_6_cn_6_ct_4_com_0_con.mdg2_s_2_d_6_cn_6_ct_4_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,10,10,30,30,20,0
everest,2_s_1_d_6_cn_6_ct_5_com_0_con.mdg2_s_1_d_6_cn_6_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,30,30,25,0
everest,2_s_3_d_0_cn_13_ct_2_com_0_con.mdg2_s_3_d_0_cn_13_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,0,65,10,0
everest,2_s_1_d_1_cn_8_ct_8_com_0_con.mdg2_s_1_d_1_cn_8_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,5,40,40,0
everest,2_s_4_d_13_cn_1_ct_0_com_0_con.mdg2_s_4_d_13_cn_1_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,65,5,0,0
everest,2_s_4_d_6_cn_4_ct_4_com_0_con.mdg2_s_4_d_6_cn_4_ct_4_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,10,20,30,20,20,0
everest,2_s_0_d_1_cn_17_ct_0_com_0_con.mdg2_s_0_d_1_cn_17_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,5,85,0,0
everest,2_s_3_d_2_cn_1_ct_12_com_0_con.mdg2_s_3_d_2_cn_1_ct_12_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,10,5,60,0
everest,2_s_8_d_2_cn_0_ct_8_com_0_con.mdg2_s_8_d_2_cn_0_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,40,10,0,40,0
everest,2_s_0_d_0_cn_0_ct_18_com_0_con.mdg2_s_0_d_0_cn_0_ct_18_com_0_con.mdg.bunch,everest_5.rsf,66.66666666666667,50.0,3.0,9.0,10,0,0,0,90,0
everest,2_s_4_d_2_cn_4_ct_8_com_0_con.mdg2_s_4_d_2_cn_4_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,10,20,40,0
everest,2_s_1_d_5_cn_8_ct_4_com_0_con.mdg2_s_1_d_5_cn_8_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,25,40,20,0
everest,2_s_6_d_10_cn_0_ct_2_com_0_con.mdg2_s_6_d_10_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,50,0,10,0
everest,2_s_1_d_8_cn_5_ct_4_com_0_con.mdg2_s_1_d_8_cn_5_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,40,25,20,0
everest,2_s_4_d_0_cn_4_ct_10_com_0_con.mdg2_s_4_d_0_cn_4_ct_10_com_0_con.mdg.bunch,everest_5.rsf,66.66666666666667,50.0,3.0,9.0,10,20,0,20,50,0
everest,2_s_1_d_2_cn_6_ct_9_com_0_con.mdg2_s_1_d_2_cn_6_ct_9_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,10,5,10,30,45,0
everest,2_s_2_d_2_cn_6_ct_8_com_0_con.mdg2_s_2_d_2_cn_6_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,10,30,40,0
everest,2_s_0_d_3_cn_3_ct_12_com_0_con.mdg2_s_0_d_3_cn_3_ct_12_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,15,15,60,0
everest,2_s_8_d_0_cn_1_ct_9_com_0_con.mdg2_s_8_d_0_cn_1_ct_9_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,40,0,5,45,0
everest,2_s_2_d_0_cn_7_ct_9_com_0_con.mdg2_s_2_d_0_cn_7_ct_9_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,0,35,45,0
everest,2_s_1_d_1_cn_12_ct_4_com_0_con.mdg2_s_1_d_1_cn_12_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,5,60,20,0
everest,2_s_11_d_1_cn_0_ct_6_com_0_con.mdg2_s_11_d_1_cn_0_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,55,5,0,30,0
everest,2_s_6_d_0_cn_12_ct_0_com_0_con.mdg2_s_6_d_0_cn_12_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,0,60,0,0
everest,2_s_4_d_0_cn_5_ct_9_com_0_con.mdg2_s_4_d_0_cn_5_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,0,25,45,0
everest,2_s_2_d_8_cn_5_ct_3_com_0_con.mdg2_s_2_d_8_cn_5_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,40,25,15,0
everest,2_s_4_d_1_cn_10_ct_3_com_0_con.mdg2_s_4_d_1_cn_10_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,5,50,15,0
everest,2_s_2_d_5_cn_8_ct_3_com_0_con.mdg2_s_2_d_5_cn_8_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,25,40,15,0
everest,2_s_6_d_4_cn_3_ct_5_com_0_con.mdg2_s_6_d_4_cn_3_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,20,15,25,0
everest,2_s_9_d_2_cn_6_ct_1_com_0_con.mdg2_s_9_d_2_cn_6_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,45,10,30,5,0
everest,2_s_16_d_2_cn_0_ct_0_com_0_con.mdg2_s_16_d_2_cn_0_ct_0_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,80,10,0,0,0
everest,2_s_9_d_0_cn_7_ct_2_com_0_con.mdg2_s_9_d_0_cn_7_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,45,0,35,10,0
everest,2_s_10_d_6_cn_0_ct_2_com_0_con.mdg2_s_10_d_6_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,50,30,0,10,0
everest,2_s_1_d_7_cn_9_ct_1_com_0_con.mdg2_s_1_d_7_cn_9_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,35,45,5,0
everest,2_s_2_d_7_cn_9_ct_0_com_0_con.mdg2_s_2_d_7_cn_9_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,35,45,0,0
everest,2_s_0_d_1_cn_5_ct_12_com_0_con.mdg2_s_0_d_1_cn_5_ct_12_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,5,25,60,0
everest,2_s_2_d_3_cn_9_ct_4_com_0_con.mdg2_s_2_d_3_cn_9_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,15,45,20,0
everest,2_s_1_d_3_cn_9_ct_5_com_0_con.mdg2_s_1_d_3_cn_9_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,5,15,45,25,0
everest,2_s_4_d_12_cn_1_ct_1_com_0_con.mdg2_s_4_d_12_cn_1_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,60,5,5,0
everest,2_s_5_d_6_cn_2_ct_5_com_0_con.mdg2_s_5_d_6_cn_2_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,30,10,25,0
everest,2_s_6_d_6_cn_2_ct_4_com_0_con.mdg2_s_6_d_6_cn_2_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,30,30,10,20,0
everest,2_s_4_d_2_cn_2_ct_10_com_0_con.mdg2_s_4_d_2_cn_2_ct_10_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,20,10,10,50,0
everest,2_s_0_d_15_cn_2_ct_1_com_0_con.mdg2_s_0_d_15_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,0,75,10,5,0
everest,2_s_3_d_0_cn_14_ct_1_com_0_con.mdg2_s_3_d_0_cn_14_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,15,0,70,5,0
everest,2_s_2_d_1_cn_8_ct_7_com_0_con.mdg2_s_2_d_1_cn_8_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,10,5,40,35,0
everest,2_s_5_d_4_cn_3_ct_6_com_0_con.mdg2_s_5_d_4_cn_3_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,25,20,15,30,0
everest,2_s_0_d_1_cn_13_ct_4_com_0_con.mdg2_s_0_d_1_cn_13_ct_4_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,10,0,5,65,20,0
everest,2_s_7_d_0_cn_1_ct_10_com_0_con.mdg2_s_7_d_0_cn_1_ct_10_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,35,0,5,50,0
everest,2_s_15_d_1_cn_0_ct_2_com_0_con.mdg2_s_15_d_1_cn_0_ct_2_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,10,75,5,0,10,0
