project,file_name,ground_truth,MoJoFM,MoJoFM-D,MovesAndJoins,MaxDistance,static,dynamic,class_names,class_terms,commits,contributors
PartsUnlimitedMRP,1_s_2_d_0_cn_17_ct_0_com_0_con.mdg1_s_2_d_0_cn_17_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,57.89473684210527,43.13725490196079,16.0,38.0,5,10,0,85,0,0
PartsUnlimitedMRP,1_s_2_d_16_cn_1_ct_0_com_0_con.mdg1_s_2_d_16_cn_1_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_386.rsf,94.73684210526316,70.58823529411764,2.0,38.0,5,10,80,5,0,0
PartsUnlimitedMRP,1_s_5_d_12_cn_2_ct_0_com_0_con.mdg1_s_5_d_12_cn_2_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_581.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,25,60,10,0,0
PartsUnlimitedMRP,1_s_10_d_7_cn_2_ct_0_com_0_con.mdg1_s_10_d_7_cn_2_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,97.36842105263158,72.54901960784314,1.0,38.0,5,50,35,10,0,0
PartsUnlimitedMRP,1_s_7_d_5_cn_7_ct_0_com_0_con.mdg1_s_7_d_5_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,84.21052631578947,62.745098039215684,6.0,38.0,5,35,25,35,0,0
PartsUnlimitedMRP,1_s_8_d_8_cn_3_ct_0_com_0_con.mdg1_s_8_d_8_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,89.47368421052632,66.66666666666667,4.0,38.0,5,40,40,15,0,0
PartsUnlimitedMRP,1_s_4_d_8_cn_7_ct_0_com_0_con.mdg1_s_4_d_8_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,20,40,35,0,0
PartsUnlimitedMRP,1_s_4_d_13_cn_2_ct_0_com_0_con.mdg1_s_4_d_13_cn_2_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_581.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,20,65,10,0,0
PartsUnlimitedMRP,1_s_7_d_10_cn_2_ct_0_com_0_con.mdg1_s_7_d_10_cn_2_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,35,50,10,0,0
PartsUnlimitedMRP,1_s_1_d_8_cn_10_ct_0_com_0_con.mdg1_s_1_d_8_cn_10_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,5,40,50,0,0
PartsUnlimitedMRP,1_s_6_d_2_cn_11_ct_0_com_0_con.mdg1_s_6_d_2_cn_11_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,57.89473684210527,43.13725490196079,16.0,38.0,5,30,10,55,0,0
PartsUnlimitedMRP,1_s_4_d_14_cn_1_ct_0_com_0_con.mdg1_s_4_d_14_cn_1_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_386.rsf,94.73684210526316,70.58823529411764,2.0,38.0,5,20,70,5,0,0
PartsUnlimitedMRP,1_s_4_d_1_cn_14_ct_0_com_0_con.mdg1_s_4_d_1_cn_14_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_594.rsf,55.263157894736835,41.17647058823529,17.0,38.0,5,20,5,70,0,0
PartsUnlimitedMRP,1_s_15_d_1_cn_3_ct_0_com_0_con.mdg1_s_15_d_1_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,75,5,15,0,0
PartsUnlimitedMRP,1_s_2_d_4_cn_13_ct_0_com_0_con.mdg1_s_2_d_4_cn_13_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_564.rsf,73.6842105263158,54.90196078431373,10.0,38.0,5,10,20,65,0,0
PartsUnlimitedMRP,1_s_11_d_1_cn_7_ct_0_com_0_con.mdg1_s_11_d_1_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_564.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,55,5,35,0,0
PartsUnlimitedMRP,1_s_0_d_19_cn_0_ct_0_com_0_con.mdg1_s_0_d_19_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_456.rsf,81.08108108108108,60.0,7.0,37.0,5,0,95,0,0,0
PartsUnlimitedMRP,1_s_9_d_7_cn_3_ct_0_com_0_con.mdg1_s_9_d_7_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,84.21052631578947,62.745098039215684,6.0,38.0,5,45,35,15,0,0
PartsUnlimitedMRP,1_s_5_d_7_cn_7_ct_0_com_0_con.mdg1_s_5_d_7_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,25,35,35,0,0
PartsUnlimitedMRP,1_s_3_d_5_cn_11_ct_0_com_0_con.mdg1_s_3_d_5_cn_11_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,68.42105263157895,50.98039215686274,12.0,38.0,5,15,25,55,0,0
PartsUnlimitedMRP,1_s_4_d_10_cn_5_ct_0_com_0_con.mdg1_s_4_d_10_cn_5_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_581.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,20,50,25,0,0
PartsUnlimitedMRP,1_s_1_d_2_cn_16_ct_0_com_0_con.mdg1_s_1_d_2_cn_16_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_594.rsf,55.263157894736835,41.17647058823529,17.0,38.0,5,5,10,80,0,0
PartsUnlimitedMRP,1_s_5_d_11_cn_3_ct_0_com_0_con.mdg1_s_5_d_11_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_834.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,25,55,15,0,0
PartsUnlimitedMRP,1_s_3_d_3_cn_13_ct_0_com_0_con.mdg1_s_3_d_3_cn_13_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_834.rsf,65.78947368421053,49.01960784313726,13.0,38.0,5,15,15,65,0,0
PartsUnlimitedMRP,1_s_1_d_4_cn_14_ct_0_com_0_con.mdg1_s_1_d_4_cn_14_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,68.42105263157895,50.98039215686274,12.0,38.0,5,5,20,70,0,0
PartsUnlimitedMRP,1_s_11_d_5_cn_3_ct_0_com_0_con.mdg1_s_11_d_5_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,55,25,15,0,0
PartsUnlimitedMRP,1_s_6_d_4_cn_9_ct_0_com_0_con.mdg1_s_6_d_4_cn_9_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_834.rsf,65.78947368421053,49.01960784313726,13.0,38.0,5,30,20,45,0,0
PartsUnlimitedMRP,1_s_6_d_9_cn_4_ct_0_com_0_con.mdg1_s_6_d_9_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,30,45,20,0,0
PartsUnlimitedMRP,1_s_5_d_6_cn_8_ct_0_com_0_con.mdg1_s_5_d_6_cn_8_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,25,30,40,0,0
PartsUnlimitedMRP,1_s_8_d_2_cn_9_ct_0_com_0_con.mdg1_s_8_d_2_cn_9_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_564.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,40,10,45,0,0
PartsUnlimitedMRP,1_s_2_d_7_cn_10_ct_0_com_0_con.mdg1_s_2_d_7_cn_10_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,10,35,50,0,0
PartsUnlimitedMRP,1_s_3_d_15_cn_1_ct_0_com_0_con.mdg1_s_3_d_15_cn_1_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_386.rsf,94.73684210526316,70.58823529411764,2.0,38.0,5,15,75,5,0,0
PartsUnlimitedMRP,1_s_0_d_4_cn_15_ct_0_com_0_con.mdg1_s_0_d_4_cn_15_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_594.rsf,55.263157894736835,41.17647058823529,17.0,38.0,5,0,20,75,0,0
PartsUnlimitedMRP,1_s_15_d_4_cn_0_ct_0_com_0_con.mdg1_s_15_d_4_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_519.rsf,89.1891891891892,65.99999999999999,4.0,37.0,5,75,20,0,0,0
PartsUnlimitedMRP,1_s_14_d_5_cn_0_ct_0_com_0_con.mdg1_s_14_d_5_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_519.rsf,89.1891891891892,65.99999999999999,4.0,37.0,5,70,25,0,0,0
PartsUnlimitedMRP,1_s_12_d_0_cn_7_ct_0_com_0_con.mdg1_s_12_d_0_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_582.rsf,73.6842105263158,54.90196078431373,10.0,38.0,5,60,0,35,0,0
PartsUnlimitedMRP,1_s_14_d_2_cn_3_ct_0_com_0_con.mdg1_s_14_d_2_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_564.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,70,10,15,0,0
PartsUnlimitedMRP,1_s_10_d_5_cn_4_ct_0_com_0_con.mdg1_s_10_d_5_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,50,25,20,0,0
PartsUnlimitedMRP,1_s_16_d_0_cn_3_ct_0_com_0_con.mdg1_s_16_d_0_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_552.rsf,89.47368421052632,66.66666666666667,4.0,38.0,5,80,0,15,0,0
PartsUnlimitedMRP,1_s_10_d_2_cn_7_ct_0_com_0_con.mdg1_s_10_d_2_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,50,10,35,0,0
PartsUnlimitedMRP,1_s_0_d_2_cn_17_ct_0_com_0_con.mdg1_s_0_d_2_cn_17_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_594.rsf,55.263157894736835,41.17647058823529,17.0,38.0,5,0,10,85,0,0
PartsUnlimitedMRP,1_s_5_d_10_cn_4_ct_0_com_0_con.mdg1_s_5_d_10_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,25,50,20,0,0
PartsUnlimitedMRP,1_s_2_d_13_cn_4_ct_0_com_0_con.mdg1_s_2_d_13_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,84.21052631578947,62.745098039215684,6.0,38.0,5,10,65,20,0,0
PartsUnlimitedMRP,1_s_11_d_4_cn_4_ct_0_com_0_con.mdg1_s_11_d_4_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,55,20,20,0,0
PartsUnlimitedMRP,1_s_6_d_1_cn_12_ct_0_com_0_con.mdg1_s_6_d_1_cn_12_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_564.rsf,73.6842105263158,54.90196078431373,10.0,38.0,5,30,5,60,0,0
PartsUnlimitedMRP,1_s_1_d_3_cn_15_ct_0_com_0_con.mdg1_s_1_d_3_cn_15_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,68.42105263157895,50.98039215686274,12.0,38.0,5,5,15,75,0,0
PartsUnlimitedMRP,1_s_3_d_4_cn_12_ct_0_com_0_con.mdg1_s_3_d_4_cn_12_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,15,20,60,0,0
PartsUnlimitedMRP,1_s_4_d_7_cn_8_ct_0_com_0_con.mdg1_s_4_d_7_cn_8_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,20,35,40,0,0
PartsUnlimitedMRP,1_s_11_d_0_cn_8_ct_0_com_0_con.mdg1_s_11_d_0_cn_8_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,55,0,40,0,0
PartsUnlimitedMRP,1_s_15_d_0_cn_4_ct_0_com_0_con.mdg1_s_15_d_0_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_336.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,75,0,20,0,0
PartsUnlimitedMRP,1_s_3_d_11_cn_5_ct_0_com_0_con.mdg1_s_3_d_11_cn_5_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,15,55,25,0,0
PartsUnlimitedMRP,1_s_7_d_8_cn_4_ct_0_com_0_con.mdg1_s_7_d_8_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,35,40,20,0,0
PartsUnlimitedMRP,1_s_12_d_4_cn_3_ct_0_com_0_con.mdg1_s_12_d_4_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,89.47368421052632,66.66666666666667,4.0,38.0,5,60,20,15,0,0
PartsUnlimitedMRP,1_s_14_d_1_cn_4_ct_0_com_0_con.mdg1_s_14_d_1_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,70,5,20,0,0
PartsUnlimitedMRP,1_s_10_d_1_cn_8_ct_0_com_0_con.mdg1_s_10_d_1_cn_8_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,50,5,40,0,0
PartsUnlimitedMRP,1_s_10_d_6_cn_3_ct_0_com_0_con.mdg1_s_10_d_6_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,50,30,15,0,0
PartsUnlimitedMRP,1_s_7_d_2_cn_10_ct_0_com_0_con.mdg1_s_7_d_2_cn_10_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_96.rsf,65.78947368421053,49.01960784313726,13.0,38.0,5,35,10,50,0,0
PartsUnlimitedMRP,1_s_5_d_14_cn_0_ct_0_com_0_con.mdg1_s_5_d_14_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_888.rsf,81.08108108108108,60.0,7.0,37.0,5,25,70,0,0,0
PartsUnlimitedMRP,1_s_6_d_10_cn_3_ct_0_com_0_con.mdg1_s_6_d_10_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,30,50,15,0,0
PartsUnlimitedMRP,1_s_0_d_8_cn_11_ct_0_com_0_con.mdg1_s_0_d_8_cn_11_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,0,40,55,0,0
PartsUnlimitedMRP,1_s_2_d_17_cn_0_ct_0_com_0_con.mdg1_s_2_d_17_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_641.rsf,81.08108108108108,60.0,7.0,37.0,5,10,85,0,0,0
PartsUnlimitedMRP,1_s_1_d_9_cn_9_ct_0_com_0_con.mdg1_s_1_d_9_cn_9_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,5,45,45,0,0
PartsUnlimitedMRP,1_s_5_d_4_cn_10_ct_0_com_0_con.mdg1_s_5_d_4_cn_10_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,78.94736842105263,58.82352941176471,8.0,38.0,5,25,20,50,0,0
PartsUnlimitedMRP,1_s_1_d_11_cn_7_ct_0_com_0_con.mdg1_s_1_d_11_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,5,55,35,0,0
PartsUnlimitedMRP,1_s_0_d_10_cn_9_ct_0_com_0_con.mdg1_s_0_d_10_cn_9_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,0,50,45,0,0
PartsUnlimitedMRP,1_s_0_d_17_cn_2_ct_0_com_0_con.mdg1_s_0_d_17_cn_2_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_386.rsf,94.73684210526316,70.58823529411764,2.0,38.0,5,0,85,10,0,0
PartsUnlimitedMRP,1_s_3_d_14_cn_2_ct_0_com_0_con.mdg1_s_3_d_14_cn_2_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_386.rsf,94.73684210526316,70.58823529411764,2.0,38.0,5,15,70,10,0,0
PartsUnlimitedMRP,1_s_5_d_2_cn_12_ct_0_com_0_con.mdg1_s_5_d_2_cn_12_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_66.rsf,57.89473684210527,43.13725490196079,16.0,38.0,5,25,10,60,0,0
PartsUnlimitedMRP,1_s_8_d_10_cn_1_ct_0_com_0_con.mdg1_s_8_d_10_cn_1_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,40,50,5,0,0
PartsUnlimitedMRP,1_s_6_d_6_cn_7_ct_0_com_0_con.mdg1_s_6_d_6_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,30,30,35,0,0
PartsUnlimitedMRP,1_s_0_d_7_cn_12_ct_0_com_0_con.mdg1_s_0_d_7_cn_12_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,0,35,60,0,0
PartsUnlimitedMRP,1_s_1_d_15_cn_3_ct_0_com_0_con.mdg1_s_1_d_15_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_828.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,5,75,15,0,0
PartsUnlimitedMRP,1_s_0_d_1_cn_18_ct_0_com_0_con.mdg1_s_0_d_1_cn_18_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_102.rsf,57.89473684210527,43.13725490196079,16.0,38.0,5,0,5,90,0,0
PartsUnlimitedMRP,1_s_3_d_10_cn_6_ct_0_com_0_con.mdg1_s_3_d_10_cn_6_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,15,50,30,0,0
PartsUnlimitedMRP,1_s_0_d_13_cn_6_ct_0_com_0_con.mdg1_s_0_d_13_cn_6_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,0,65,30,0,0
PartsUnlimitedMRP,1_s_18_d_0_cn_1_ct_0_com_0_con.mdg1_s_18_d_0_cn_1_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_552.rsf,89.47368421052632,66.66666666666667,4.0,38.0,5,90,0,5,0,0
PartsUnlimitedMRP,1_s_2_d_2_cn_15_ct_0_com_0_con.mdg1_s_2_d_2_cn_15_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,10,10,75,0,0
PartsUnlimitedMRP,1_s_0_d_14_cn_5_ct_0_com_0_con.mdg1_s_0_d_14_cn_5_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_696.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,0,70,25,0,0
PartsUnlimitedMRP,1_s_13_d_3_cn_3_ct_0_com_0_con.mdg1_s_13_d_3_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,97.36842105263158,72.54901960784314,1.0,38.0,5,65,15,15,0,0
PartsUnlimitedMRP,1_s_8_d_6_cn_5_ct_0_com_0_con.mdg1_s_8_d_6_cn_5_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,40,30,25,0,0
PartsUnlimitedMRP,1_s_8_d_1_cn_10_ct_0_com_0_con.mdg1_s_8_d_1_cn_10_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,40,5,50,0,0
PartsUnlimitedMRP,1_s_5_d_5_cn_9_ct_0_com_0_con.mdg1_s_5_d_5_cn_9_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,25,25,45,0,0
PartsUnlimitedMRP,1_s_1_d_5_cn_13_ct_0_com_0_con.mdg1_s_1_d_5_cn_13_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,68.42105263157895,50.98039215686274,12.0,38.0,5,5,25,65,0,0
PartsUnlimitedMRP,1_s_3_d_2_cn_14_ct_0_com_0_con.mdg1_s_3_d_2_cn_14_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,15,10,70,0,0
PartsUnlimitedMRP,1_s_1_d_14_cn_4_ct_0_com_0_con.mdg1_s_1_d_14_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,5,70,20,0,0
PartsUnlimitedMRP,1_s_17_d_2_cn_0_ct_0_com_0_con.mdg1_s_17_d_2_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_519.rsf,89.1891891891892,65.99999999999999,4.0,37.0,5,85,10,0,0,0
PartsUnlimitedMRP,1_s_10_d_8_cn_1_ct_0_com_0_con.mdg1_s_10_d_8_cn_1_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_639.rsf,94.73684210526316,70.58823529411764,2.0,38.0,5,50,40,5,0,0
PartsUnlimitedMRP,1_s_2_d_10_cn_7_ct_0_com_0_con.mdg1_s_2_d_10_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,10,50,35,0,0
PartsUnlimitedMRP,1_s_16_d_3_cn_0_ct_0_com_0_con.mdg1_s_16_d_3_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_519.rsf,89.1891891891892,65.99999999999999,4.0,37.0,5,80,15,0,0,0
PartsUnlimitedMRP,1_s_12_d_3_cn_4_ct_0_com_0_con.mdg1_s_12_d_3_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,60,15,20,0,0
PartsUnlimitedMRP,1_s_8_d_4_cn_7_ct_0_com_0_con.mdg1_s_8_d_4_cn_7_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,40,20,35,0,0
PartsUnlimitedMRP,1_s_3_d_7_cn_9_ct_0_com_0_con.mdg1_s_3_d_7_cn_9_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,15,35,45,0,0
PartsUnlimitedMRP,1_s_5_d_3_cn_11_ct_0_com_0_con.mdg1_s_5_d_3_cn_11_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,76.31578947368422,56.86274509803921,9.0,38.0,5,25,15,55,0,0
PartsUnlimitedMRP,1_s_7_d_11_cn_1_ct_0_com_0_con.mdg1_s_7_d_11_cn_1_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_386.rsf,94.73684210526316,70.58823529411764,2.0,38.0,5,35,55,5,0,0
PartsUnlimitedMRP,1_s_13_d_2_cn_4_ct_0_com_0_con.mdg1_s_13_d_2_cn_4_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_564.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,65,10,20,0,0
PartsUnlimitedMRP,1_s_4_d_2_cn_13_ct_0_com_0_con.mdg1_s_4_d_2_cn_13_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,68.42105263157895,50.98039215686274,12.0,38.0,5,20,10,65,0,0
PartsUnlimitedMRP,1_s_2_d_14_cn_3_ct_0_com_0_con.mdg1_s_2_d_14_cn_3_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_581.rsf,81.57894736842105,60.7843137254902,7.0,38.0,5,10,70,15,0,0
PartsUnlimitedMRP,1_s_6_d_13_cn_0_ct_0_com_0_con.mdg1_s_6_d_13_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_888.rsf,81.08108108108108,60.0,7.0,37.0,5,30,65,0,0,0
PartsUnlimitedMRP,1_s_2_d_1_cn_16_ct_0_com_0_con.mdg1_s_2_d_1_cn_16_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_102.rsf,57.89473684210527,43.13725490196079,16.0,38.0,5,10,5,80,0,0
PartsUnlimitedMRP,1_s_9_d_10_cn_0_ct_0_com_0_con.mdg1_s_9_d_10_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_326.rsf,94.5945945945946,70.0,2.0,37.0,5,45,50,0,0,0
PartsUnlimitedMRP,1_s_12_d_7_cn_0_ct_0_com_0_con.mdg1_s_12_d_7_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_519.rsf,89.1891891891892,65.99999999999999,4.0,37.0,5,60,35,0,0,0
PartsUnlimitedMRP,1_s_1_d_10_cn_8_ct_0_com_0_con.mdg1_s_1_d_10_cn_8_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,5,50,40,0,0
PartsUnlimitedMRP,1_s_4_d_4_cn_11_ct_0_com_0_con.mdg1_s_4_d_4_cn_11_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,78.94736842105263,58.82352941176471,8.0,38.0,5,20,20,55,0,0
PartsUnlimitedMRP,1_s_13_d_6_cn_0_ct_0_com_0_con.mdg1_s_13_d_6_cn_0_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_519.rsf,89.1891891891892,65.99999999999999,4.0,37.0,5,65,30,0,0,0
PartsUnlimitedMRP,1_s_2_d_8_cn_9_ct_0_com_0_con.mdg1_s_2_d_8_cn_9_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_576.rsf,86.8421052631579,64.70588235294117,5.0,38.0,5,10,40,45,0,0
PartsUnlimitedMRP,2_s_6_d_10_cn_2_ct_0_com_0_con.mdg2_s_6_d_10_cn_2_ct_0_com_0_con.mdg.bunch,PartsUnlimitedMRP_324.rsf,97.36842105263158,72.54901960784314,1.0,38.0,10,30,50,10,0,0
